NAME,CATEGORY,SIDE,BOOKMAKER,LINE,ODDS,fair_line,fair_odds,GAME_DATE
Josh Giddey,rebounds,over,fanduel,9.5,142,6.5,124,2024-10-28
Desmond Bane,assists,under,fanduel,3.5,106,5.5,100,2024-10-28
Desmond Bane,points,over,fanduel,32.5,-140,30.5,102,2024-10-28
Desmond Bane,points,over,espnbet,30.5,-115,30.5,102,2024-10-28
Nikola Vučević,assists,under,fanduel,4.5,-235,3.0,100,2024-10-28
Coby White,points,under,fanduel,22.5,-144,22.5,-123,2024-10-28
Desmond Bane,points,under,fanduel,32.5,106,30.5,-102,2024-10-28
Desmond Bane,points,under,espnbet,30.5,-125,30.5,-102,2024-10-28
Santi Aldama,rebounds,over,fanduel,12.5,140,12.0,100,2024-10-28
Santi Aldama,rebounds,under,fanduel,12.5,-188,12.0,100,2024-10-28
Luka Dončić,points,over,espnbet,12.5,-105,22.0,100,2024-10-28
Luka Dončić,points,under,espnbet,12.5,-135,22.0,100,2024-10-28
Kevin Durant,assists,under,betrivers,3.5,-162,3.5,-138,2024-10-29
Devin Booker,points,under,fanduel,34.5,102,29.0,100,2024-10-29
Devin Booker,points,under,betrivers,24.5,-108,29.0,100,2024-10-29
Anthony Davis,assists,over,betrivers,3.5,123,3.5,138,2024-10-29
Kevin Durant,assists,over,betrivers,3.5,123,3.5,138,2024-10-29
Austin Reaves,points,over,betrivers,15.5,-114,15.5,101,2024-10-29
D'Angelo Russell,assists,under,betrivers,5.5,-155,5.5,-131,2024-10-29
Anthony Davis,assists,under,betrivers,3.5,-162,3.5,-138,2024-10-29
Austin Reaves,points,under,betrivers,15.5,-117,15.5,-101,2024-10-29
Kevin Durant,points,over,betrivers,25.5,-117,25.5,-101,2024-10-29
Anthony Davis,rebounds,under,espnbet,15.5,-200,11.0,100,2024-10-29
Anthony Davis,rebounds,under,betrivers,12.5,-141,11.0,100,2024-10-29
Rui Hachimura,points,over,betrivers,14.5,100,14.5,114,2024-10-29
LeBron James,assists,under,betrivers,7.5,-105,7.5,109,2024-10-29
Devin Booker,rebounds,under,betrivers,3.5,-127,3.5,-109,2024-10-29
Devin Booker,rebounds,over,betrivers,3.5,-105,3.5,109,2024-10-29
LeBron James,points,over,espnbet,9.5,105,22.5,103,2024-10-29
LeBron James,points,over,betrivers,22.5,-112,22.5,103,2024-10-29
Austin Reaves,rebounds,over,betrivers,4.5,102,4.5,116,2024-10-29
Bradley Beal,points,under,betrivers,16.5,-115,16.5,100,2024-10-29
Jusuf Nurkić,rebounds,under,betrivers,8.5,110,8.5,125,2024-10-29
Rui Hachimura,rebounds,under,betrivers,5.5,-141,5.5,-121,2024-10-29
Austin Reaves,assists,over,betrivers,4.5,-139,4.5,-119,2024-10-29
Bradley Beal,rebounds,over,betrivers,3.5,-127,3.5,-109,2024-10-29
Kevin Durant,rebounds,over,betrivers,5.5,-122,5.5,-105,2024-10-29
Bradley Beal,assists,under,betrivers,3.5,107,3.5,122,2024-10-29
D'Angelo Russell,assists,over,betrivers,5.5,115,5.5,131,2024-10-29
Devin Booker,points,over,fanduel,34.5,-136,29.0,100,2024-10-29
Devin Booker,points,over,betrivers,24.5,-122,29.0,100,2024-10-29
Rui Hachimura,points,under,betrivers,14.5,-132,14.5,-114,2024-10-29
Austin Reaves,rebounds,under,betrivers,4.5,-136,4.5,-116,2024-10-29
Rui Hachimura,rebounds,over,betrivers,5.5,106,5.5,121,2024-10-29
Devin Booker,assists,under,betrivers,5.5,-162,5.5,-136,2024-10-29
LeBron James,assists,over,betrivers,7.5,-127,7.5,-109,2024-10-29
Kevin Durant,points,under,betrivers,25.5,-114,25.5,101,2024-10-29
Jusuf Nurkić,points,over,betrivers,8.5,-125,8.5,-108,2024-10-29
Kevin Durant,rebounds,under,betrivers,5.5,-109,5.5,105,2024-10-29
Bradley Beal,points,over,betrivers,16.5,-115,16.5,100,2024-10-29
LeBron James,rebounds,under,betrivers,6.5,-108,6.5,107,2024-10-29
Austin Reaves,assists,under,betrivers,4.5,105,4.5,119,2024-10-29
LeBron James,points,under,espnbet,9.5,-150,22.5,-103,2024-10-29
LeBron James,points,under,betrivers,22.5,-120,22.5,-103,2024-10-29
D'Angelo Russell,points,under,betrivers,13.5,-113,13.5,102,2024-10-29
Bradley Beal,assists,over,betrivers,3.5,-143,3.5,-122,2024-10-29
Anthony Davis,rebounds,over,espnbet,15.5,140,11.0,100,2024-10-29
Anthony Davis,rebounds,over,betrivers,12.5,107,11.0,100,2024-10-29
Jusuf Nurkić,points,under,betrivers,8.5,-106,8.5,108,2024-10-29
Bradley Beal,rebounds,under,betrivers,3.5,-105,3.5,109,2024-10-29
D'Angelo Russell,points,over,betrivers,13.5,-118,13.5,-102,2024-10-29
Jusuf Nurkić,rebounds,over,betrivers,8.5,-148,8.5,-125,2024-10-29
Devin Booker,assists,over,betrivers,5.5,120,5.5,136,2024-10-29
LeBron James,rebounds,over,betrivers,6.5,-124,6.5,-107,2024-10-29
Anthony Davis,points,under,betrivers,26.5,-121,26.5,-105,2024-10-29
Anthony Davis,points,over,betrivers,26.5,-110,26.5,105,2024-10-29
D'Angelo Russell,rebounds,over,betrivers,2.5,-120,2.5,-103,2024-10-29
D'Angelo Russell,rebounds,under,betrivers,2.5,-112,2.5,103,2024-10-29
Jaden McDaniels,points,over,fanduel,13.5,146,8.0,100,2024-10-29
Luka Dončić,points,over,espnbet,21.5,-105,29.5,103,2024-10-29
Jesse Edwards,points,over,espnbet,34.5,-140,30.5,100,2024-10-29
Jaden McDaniels,points,under,fanduel,13.5,-198,8.0,100,2024-10-29
Luka Dončić,points,under,espnbet,21.5,-135,29.5,-103,2024-10-29
Jesse Edwards,points,under,espnbet,34.5,100,30.5,100,2024-10-29
Cam Thomas,points,over,fanduel,28.5,118,26.5,100,2024-10-29
Aaron Gordon,points,under,fanduel,14.5,128,14.0,100,2024-10-29
Jamal Murray,points,under,fanduel,22.5,-136,16.5,100,2024-10-29
Nikola Jokic,points,over,fanduel,31.5,104,49.5,100,2024-10-29
Aaron Gordon,points,over,fanduel,14.5,-172,14.0,100,2024-10-29
Nic Claxton,rebounds,over,fanduel,8.5,-112,8.5,102,2024-10-29
Nic Claxton,rebounds,under,fanduel,8.5,-118,8.5,-102,2024-10-29
Jamal Murray,points,over,fanduel,22.5,102,16.5,100,2024-10-29
Nikola Jokic,points,under,fanduel,31.5,-138,49.5,100,2024-10-29
Cam Thomas,points,under,fanduel,28.5,-158,26.5,100,2024-10-29
Jose Alvarado,assists,under,fanduel,2.5,-154,2.5,-131,2024-10-30
CJ McCollum,points,over,fanduel,7.5,-106,7.5,108,2024-10-30
Brandon Ingram,points,over,fanduel,33.5,-152,33.5,-129,2024-10-30
Zion Williamson,points,over,espnbet,33.5,100,34.5,100,2024-10-30
CJ McCollum,rebounds,over,fanduel,6.5,172,6.5,191,2024-10-30
Brandon Ingram,rebounds,under,fanduel,4.5,-140,4.5,-120,2024-10-30
Jonathan Kuminga,points,under,fanduel,18.5,116,18.5,135,2024-10-30
Brandon Ingram,points,under,fanduel,33.5,114,33.5,129,2024-10-30
Brandon Ingram,rebounds,over,fanduel,4.5,106,4.5,120,2024-10-30
Yves Missi,rebounds,over,fanduel,5.5,-114,5.5,129,2024-10-30
CJ McCollum,points,under,fanduel,7.5,-125,7.5,-108,2024-10-30
Yves Missi,rebounds,under,fanduel,5.5,-114,5.5,-129,2024-10-30
Jonathan Kuminga,points,over,fanduel,18.5,-166,18.5,-135,2024-10-30
Jose Alvarado,assists,over,fanduel,2.5,116,2.5,131,2024-10-30
CJ McCollum,rebounds,under,fanduel,6.5,-235,6.5,-191,2024-10-30
Zion Williamson,points,under,espnbet,33.5,-140,34.5,100,2024-10-30
LaMelo Ball,points,under,espnbet,19.5,-130,24.5,-969,2024-10-30
LaMelo Ball,points,over,espnbet,19.5,-110,24.5,969,2024-10-30
Nick Richards,rebounds,over,espnbet,16.5,-110,12.5,100,2024-10-30
Nick Richards,rebounds,under,espnbet,16.5,-130,12.5,100,2024-10-30
Kyle Lowry,rebounds,over,draftkings,3.5,120,2.5,100,2024-10-30
Jaden Ivey,rebounds,over,draftkings,3.5,-135,3.5,-103,2024-10-30
Simone Fontecchio,rebounds,over,draftkings,4.5,105,2.5,-140,2024-10-30
Bam Adebayo,rebounds,under,espnbet,4.5,-215,4.5,-166,2024-10-30
Jalen Brunson,points,under,fanduel,22.5,-154,22.5,-126,2024-10-30
Jalen Brunson,points,under,espnbet,20.5,100,22.5,-126,2024-10-30
Jimmy Butler,points,over,fanduel,14.5,-122,14.5,-106,2024-10-30
Bam Adebayo,rebounds,over,espnbet,4.5,145,4.5,166,2024-10-30
Jimmy Butler,points,under,fanduel,14.5,-108,14.5,106,2024-10-30
Terry Rozier,points,over,fanduel,14.5,-148,15.5,-109,2024-10-30
Terry Rozier,points,under,fanduel,14.5,112,15.5,109,2024-10-30
Tyler Herro,points,under,fanduel,34.5,-136,27.5,100,2024-10-30
Tyler Herro,points,under,espnbet,33.5,-140,27.5,100,2024-10-30
Jalen Brunson,points,over,espnbet,20.5,-140,22.5,126,2024-10-30
Jalen Brunson,points,over,fanduel,22.5,116,22.5,126,2024-10-30
Tyler Herro,points,over,fanduel,34.5,102,27.5,100,2024-10-30
Tyler Herro,points,over,espnbet,33.5,100,27.5,100,2024-10-30
Paolo Banchero,points,under,espnbet,31.5,-125,28.0,100,2024-10-30
Paolo Banchero,points,under,betrivers,25.5,-127,28.0,100,2024-10-30
Franz Wagner,points,under,betrivers,21.5,-129,21.5,-106,2024-10-30
Zach LaVine,assists,under,betrivers,3.5,108,3.5,112,2024-10-30
Jalen Suggs,points,under,betrivers,14.5,-103,14.5,111,2024-10-30
Zach LaVine,assists,over,betrivers,3.5,-148,3.5,-112,2024-10-30
Zach LaVine,points,over,betrivers,21.5,-152,21.0,100,2024-10-30
Josh Giddey,assists,under,betrivers,5.5,-157,5.5,-125,2024-10-30
Jalen Suggs,points,over,betrivers,14.5,-132,14.5,-111,2024-10-30
Coby White,assists,over,betrivers,4.5,125,4.5,124,2024-10-30
Franz Wagner,assists,over,betrivers,3.5,-162,3.5,-134,2024-10-30
Josh Giddey,points,under,betrivers,12.5,-125,12.5,-106,2024-10-30
Jalen Suggs,assists,over,betrivers,3.5,-127,3.5,-108,2024-10-30
Coby White,assists,under,betrivers,4.5,-175,4.5,-124,2024-10-30
Coby White,points,over,betrivers,16.5,-130,18.5,102,2024-10-30
Ayo Dosunmu,assists,under,betrivers,3.5,-136,3.5,-119,2024-10-30
Jalen Suggs,assists,under,betrivers,3.5,-108,3.5,108,2024-10-30
Ayo Dosunmu,points,over,betrivers,11.5,-103,11.5,113,2024-10-30
Josh Giddey,points,over,betrivers,12.5,-109,12.5,106,2024-10-30
Patrick Williams,points,under,betrivers,9.5,-114,9.5,103,2024-10-30
Josh Giddey,assists,over,betrivers,5.5,115,5.5,125,2024-10-30
Paolo Banchero,points,over,espnbet,31.5,-115,28.0,100,2024-10-30
Paolo Banchero,points,over,betrivers,25.5,-107,28.0,100,2024-10-30
Paolo Banchero,assists,under,betrivers,6.5,-148,6.5,-121,2024-10-30
Patrick Williams,points,over,betrivers,9.5,-120,9.5,-103,2024-10-30
Ayo Dosunmu,assists,over,betrivers,3.5,100,3.5,119,2024-10-30
Coby White,points,under,betrivers,16.5,-105,18.5,-102,2024-10-30
Franz Wagner,points,over,betrivers,21.5,-106,21.5,106,2024-10-30
Paolo Banchero,assists,over,betrivers,6.5,108,6.5,121,2024-10-30
Zach LaVine,points,under,betrivers,21.5,112,21.0,100,2024-10-30
Ayo Dosunmu,points,under,betrivers,11.5,-134,11.5,-113,2024-10-30
Franz Wagner,assists,under,betrivers,3.5,118,3.5,134,2024-10-30
Cameron Johnson,points,under,fanduel,15.5,110,14.5,105,2024-10-30
Jaren Jackson Jr.,points,over,espnbet,32.5,115,30.5,120,2024-10-30
Cameron Johnson,points,over,fanduel,15.5,-146,14.5,-105,2024-10-30
Jaren Jackson Jr.,points,under,espnbet,32.5,-165,30.5,-120,2024-10-30
Chet Holmgren,rebounds,over,fanduel,6.5,126,6.5,149,2024-10-30
Jalen Williams,rebounds,under,fanduel,7.5,116,7.5,131,2024-10-30
Jalen Williams,assists,over,fanduel,8.5,-132,8.5,-114,2024-10-30
Victor Wembanyama,rebounds,over,fanduel,9.5,410,9.5,451,2024-10-30
Jalen Williams,rebounds,over,fanduel,7.5,-154,7.5,-131,2024-10-30
Jalen Williams,assists,under,fanduel,8.5,100,8.5,114,2024-10-30
Keldon Johnson,points,over,fanduel,14.5,500,14.5,550,2024-10-30
Chet Holmgren,rebounds,under,fanduel,6.5,-168,6.5,-149,2024-10-30
Zion Williamson,points,over,fanduel,13.5,102,362.5,100,2024-10-31
Zion Williamson,rebounds,over,fanduel,11.5,-136,8.0,100,2024-10-31
Zion Williamson,rebounds,under,fanduel,11.5,102,8.0,100,2024-10-31
Zion Williamson,assists,over,fanduel,5.5,146,5.5,117,2024-10-31
Zion Williamson,assists,under,fanduel,5.5,-198,5.5,-117,2024-10-31
Zion Williamson,points,under,fanduel,13.5,-136,362.5,100,2024-10-31
Anfernee Simons,points,over,espnbet,25.5,105,23.5,-223,2024-10-31
James Harden,assists,under,espnbet,11.5,-240,10.5,142,2024-10-31
Ivica Zubac,rebounds,under,espnbet,11.5,-215,11.5,-167,2024-10-31
Anfernee Simons,points,under,espnbet,25.5,-150,23.5,223,2024-10-31
James Harden,assists,over,espnbet,11.5,160,10.5,-142,2024-10-31
Ivica Zubac,rebounds,over,espnbet,11.5,145,11.5,167,2024-10-31
Daniel Gafford,rebounds,over,betrivers,6.5,-118,6.5,-102,2024-10-31
Kyrie Irving,rebounds,over,betrivers,4.5,112,4.5,139,2024-10-31
Alperen Sengun,assists,over,betrivers,3.5,-143,3.5,-127,2024-10-31
Dillon Brooks,points,under,fanduel,15.5,-146,12.0,100,2024-10-31
Dillon Brooks,points,under,betrivers,10.5,-105,12.0,100,2024-10-31
PJ Washington,points,over,fanduel,4.5,118,11.5,108,2024-10-31
PJ Washington,points,over,betrivers,10.5,-125,11.5,108,2024-10-31
Kyrie Irving,assists,under,betrivers,4.5,104,4.5,116,2024-10-31
Fred VanVleet,points,over,betrivers,16.5,-115,16.5,104,2024-10-31
Jalen Green,rebounds,over,fanduel,13.5,500,4.5,-108,2024-10-31
Jalen Green,rebounds,over,betrivers,4.5,-129,4.5,-108,2024-10-31
PJ Washington,rebounds,over,betrivers,6.5,108,4.5,100,2024-10-31
Luka Dončić,points,over,fanduel,26.5,-114,29.5,440,2024-10-31
Luka Dončić,points,over,betrivers,30.5,-114,29.5,440,2024-10-31
Klay Thompson,rebounds,over,betrivers,3.5,128,4.0,100,2024-10-31
Daniel Gafford,points,over,betrivers,8.5,-120,8.5,100,2024-10-31
Alperen Sengun,points,under,fanduel,19.5,-166,18.5,-105,2024-10-31
Alperen Sengun,points,under,betrivers,18.5,-113,18.5,-105,2024-10-31
PJ Washington,rebounds,under,betrivers,6.5,-157,4.5,100,2024-10-31
Kyrie Irving,assists,over,betrivers,4.5,-148,4.5,-116,2024-10-31
Luka Dončić,assists,under,betrivers,8.5,-130,8.5,-111,2024-10-31
Dillon Brooks,rebounds,under,betrivers,3.5,-157,3.5,-125,2024-10-31
Dillon Brooks,points,over,fanduel,15.5,110,12.0,100,2024-10-31
Dillon Brooks,points,over,betrivers,10.5,-134,12.0,100,2024-10-31
Alperen Sengun,points,over,fanduel,19.5,124,18.5,105,2024-10-31
Alperen Sengun,points,over,betrivers,18.5,-125,18.5,105,2024-10-31
Jalen Green,assists,under,betrivers,3.5,-165,3.5,-135,2024-10-31
Fred VanVleet,assists,over,betrivers,6.5,-137,6.5,-113,2024-10-31
Fred VanVleet,points,under,betrivers,16.5,-124,16.5,-104,2024-10-31
Jalen Green,rebounds,under,betrivers,4.5,-110,4.5,108,2024-10-31
Alperen Sengun,assists,under,betrivers,3.5,100,3.5,127,2024-10-31
Daniel Gafford,points,under,betrivers,8.5,-120,8.5,100,2024-10-31
Klay Thompson,points,under,betrivers,14.5,-114,13.0,100,2024-10-31
Luka Dončić,rebounds,under,betrivers,9.5,-143,9.5,-122,2024-10-31
Klay Thompson,points,over,betrivers,14.5,-125,13.0,100,2024-10-31
Jabari Smith,rebounds,over,espnbet,6.5,160,7.0,100,2024-10-31
Jabari Smith,rebounds,over,betrivers,6.5,-159,7.0,100,2024-10-31
Dillon Brooks,assists,over,draftkings,2.5,165,2.5,181,2024-10-31
Kyrie Irving,rebounds,under,betrivers,4.5,-159,4.5,-139,2024-10-31
Kyrie Irving,points,under,fanduel,32.5,-138,23.5,101,2024-10-31
Kyrie Irving,points,under,betrivers,23.5,-118,23.5,101,2024-10-31
Jabari Smith,rebounds,under,espnbet,6.5,-240,7.0,100,2024-10-31
Jabari Smith,rebounds,under,betrivers,6.5,112,7.0,100,2024-10-31
Dillon Brooks,rebounds,over,betrivers,3.5,108,3.5,125,2024-10-31
Klay Thompson,rebounds,under,betrivers,3.5,-186,4.0,100,2024-10-31
Jabari Smith,points,under,fanduel,14.5,-166,10.0,100,2024-10-31
Jabari Smith,points,under,betrivers,11.5,-132,10.0,100,2024-10-31
Jabari Smith,points,over,fanduel,14.5,124,10.0,100,2024-10-31
Jabari Smith,points,over,betrivers,11.5,-108,10.0,100,2024-10-31
Alperen Sengun,rebounds,over,espnbet,12.5,130,9.5,-105,2024-10-31
Alperen Sengun,rebounds,over,betrivers,9.5,-122,9.5,-105,2024-10-31
Jalen Green,assists,over,betrivers,3.5,115,3.5,135,2024-10-31
Luka Dončić,assists,over,fanduel,3.5,360,8.5,111,2024-10-31
Luka Dončić,assists,over,betrivers,8.5,-108,8.5,111,2024-10-31
Kyrie Irving,points,over,fanduel,32.5,104,23.5,-101,2024-10-31
Kyrie Irving,points,over,betrivers,23.5,-121,23.5,-101,2024-10-31
Fred VanVleet,rebounds,under,betrivers,3.5,-141,3.5,-121,2024-10-31
Daniel Gafford,rebounds,under,betrivers,6.5,-121,6.5,102,2024-10-31
Alperen Sengun,rebounds,under,espnbet,12.5,-185,9.5,105,2024-10-31
Alperen Sengun,rebounds,under,betrivers,9.5,-117,9.5,105,2024-10-31
Luka Dončić,rebounds,over,fanduel,5.5,200,9.5,122,2024-10-31
Luka Dončić,rebounds,over,betrivers,9.5,100,9.5,122,2024-10-31
Luka Dončić,points,under,fanduel,26.5,-114,29.5,-440,2024-10-31
Luka Dončić,points,under,betrivers,30.5,-124,29.5,-440,2024-10-31
Fred VanVleet,assists,under,betrivers,6.5,-103,6.5,113,2024-10-31
Fred VanVleet,rebounds,over,betrivers,3.5,102,3.5,121,2024-10-31
PJ Washington,points,under,fanduel,4.5,-158,11.5,-108,2024-10-31
PJ Washington,points,under,betrivers,10.5,-114,11.5,-108,2024-10-31
Jalen Green,points,over,fanduel,20.5,100,21.5,112,2024-10-31
Jalen Green,points,over,espnbet,21.5,-105,21.5,112,2024-10-31
Jalen Green,points,over,betrivers,23.5,-109,21.5,112,2024-10-31
Jalen Green,points,under,fanduel,20.5,-132,21.5,-112,2024-10-31
Jalen Green,points,under,espnbet,21.5,-135,21.5,-112,2024-10-31
Jalen Green,points,under,betrivers,23.5,-130,21.5,-112,2024-10-31
Jeremy Sochan,points,over,espnbet,13.5,110,15.5,-103,2024-10-31
Jeremy Sochan,points,under,espnbet,13.5,-160,15.5,103,2024-10-31
Keyonte George,assists,over,fanduel,6.5,146,5.5,116,2024-10-31
Keldon Johnson,points,over,espnbet,14.5,100,13.5,103,2024-10-31
Keyonte George,assists,under,fanduel,6.5,-198,5.5,-116,2024-10-31
Keyonte George,points,over,espnbet,14.5,110,15.0,100,2024-10-31
Keyonte George,points,over,fanduel,13.5,-130,15.0,100,2024-10-31
Keldon Johnson,points,under,espnbet,14.5,-140,13.5,-103,2024-10-31
Keyonte George,points,under,espnbet,14.5,-160,15.0,100,2024-10-31
Keyonte George,points,under,fanduel,13.5,-102,15.0,100,2024-10-31
Devin Booker,points,under,espnbet,37.5,-165,37.5,-137,2024-11-01
Devin Booker,points,over,espnbet,37.5,115,37.5,137,2024-11-01
James Harden,points,under,espnbet,20.5,-140,20.5,-118,2024-11-01
James Harden,points,over,espnbet,20.5,100,20.5,118,2024-11-01
James Harden,rebounds,under,fanduel,9.5,-188,9.5,-157,2024-11-01
James Harden,rebounds,over,fanduel,9.5,140,9.5,157,2024-11-01
Donovan Mitchell,points,under,fanduel,22.5,-600,23.5,113,2024-11-01
Sam Merrill,points,over,fanduel,2.5,104,2.5,118,2024-11-01
Sam Merrill,points,under,fanduel,2.5,-138,2.5,-118,2024-11-01
Jaylen Brown,points,under,espnbet,27.5,-125,26.0,100,2024-11-01
Jaylen Brown,points,under,fanduel,27.5,-106,26.0,100,2024-11-01
Jayson Tatum,rebounds,under,fanduel,11.5,124,9.5,100,2024-11-01
Jayson Tatum,assists,over,fanduel,3.5,-154,4.5,100,2024-11-01
Jayson Tatum,assists,under,fanduel,3.5,116,4.5,100,2024-11-01
Jayson Tatum,rebounds,over,fanduel,11.5,-166,9.5,100,2024-11-01
Jaylen Brown,points,over,espnbet,27.5,-115,26.0,100,2024-11-01
Jaylen Brown,points,over,fanduel,27.5,-125,26.0,100,2024-11-01
Jayson Tatum,points,under,espnbet,29.5,100,29.5,107,2024-11-01
Jayson Tatum,points,under,fanduel,29.5,-102,29.5,107,2024-11-01
Jayson Tatum,points,over,espnbet,29.5,-140,29.5,-107,2024-11-01
Jayson Tatum,points,over,fanduel,29.5,-130,29.5,-107,2024-11-01
Tobias Harris,assists,over,fanduel,2.5,142,2.5,116,2024-11-01
Jalen Brunson,rebounds,over,fanduel,2.5,-180,3.0,100,2024-11-01
Jalen Brunson,points,under,fanduel,35.5,-144,29.5,100,2024-11-01
Jalen Brunson,rebounds,under,fanduel,2.5,134,3.0,100,2024-11-01
Tobias Harris,assists,under,fanduel,2.5,-192,2.5,-116,2024-11-01
Jalen Brunson,points,over,fanduel,35.5,108,29.5,100,2024-11-01
Jalen Duren,assists,over,draftkings,2.5,190,2.5,209,2024-11-01
Trae Young,points,over,espnbet,27.5,-160,28.0,100,2024-11-01
De'Aaron Fox,points,under,espnbet,30.5,-125,29.5,273,2024-11-01
Trae Young,points,under,espnbet,27.5,110,28.0,100,2024-11-01
De'Aaron Fox,points,over,espnbet,30.5,-115,29.5,-273,2024-11-01
Cam Thomas,points,over,fanduel,26.5,116,26.0,100,2024-11-01
Nikola Vučević,points,over,fanduel,28.5,104,17.5,100,2024-11-01
Nikola Vučević,points,under,fanduel,28.5,-138,17.5,100,2024-11-01
Dennis Schroder,assists,over,fanduel,7.5,-205,6.5,-118,2024-11-01
Josh Giddey,points,over,fanduel,11.5,-180,13.5,100,2024-11-01
Nikola Vučević,rebounds,under,fanduel,12.5,-102,11.5,318,2024-11-01
Nikola Vučević,rebounds,under,espnbet,12.5,-225,11.5,318,2024-11-01
Zach LaVine,points,over,fanduel,21.5,-146,21.5,112,2024-11-01
Zach LaVine,points,over,espnbet,21.5,105,21.5,112,2024-11-01
Josh Giddey,assists,under,fanduel,8.5,122,7.0,100,2024-11-01
Josh Giddey,rebounds,under,fanduel,4.5,162,6.5,100,2024-11-01
Josh Giddey,assists,over,fanduel,8.5,-162,7.0,100,2024-11-01
Coby White,assists,over,fanduel,4.5,-114,4.5,115,2024-11-01
Nikola Vučević,rebounds,over,fanduel,12.5,-130,11.5,-318,2024-11-01
Nikola Vučević,rebounds,over,espnbet,12.5,150,11.5,-318,2024-11-01
Josh Giddey,points,under,fanduel,11.5,134,13.5,100,2024-11-01
Josh Giddey,rebounds,over,fanduel,4.5,-220,6.5,100,2024-11-01
Dennis Schroder,points,over,fanduel,11.5,108,14.5,618,2024-11-01
Dennis Schroder,rebounds,over,fanduel,6.5,116,6.5,131,2024-11-01
Dennis Schroder,points,under,fanduel,11.5,-144,14.5,-618,2024-11-01
Coby White,assists,under,fanduel,4.5,-114,4.5,-115,2024-11-01
Zach LaVine,points,under,fanduel,21.5,110,21.5,-112,2024-11-01
Zach LaVine,points,under,espnbet,21.5,-150,21.5,-112,2024-11-01
Dennis Schroder,assists,under,fanduel,7.5,152,6.5,118,2024-11-01
Dennis Schroder,rebounds,under,fanduel,6.5,-154,6.5,-131,2024-11-01
Cam Thomas,points,under,fanduel,26.5,-154,26.0,100,2024-11-01
Tyrese Haliburton,assists,under,espnbet,8.5,-250,9.5,-108,2024-11-01
Tyrese Haliburton,assists,over,espnbet,8.5,165,9.5,108,2024-11-01
Zion Williamson,points,over,espnbet,33.5,105,29.5,100,2024-11-01
Zion Williamson,points,under,espnbet,33.5,-150,29.5,100,2024-11-01
Nikola Jokic,rebounds,over,espnbet,10.5,140,10.5,159,2024-11-01
Nikola Jokic,points,over,espnbet,28.5,-125,28.5,-105,2024-11-02
Nikola Jokic,rebounds,under,espnbet,10.5,-200,10.5,-159,2024-11-01
Nikola Jokic,points,under,espnbet,28.5,-115,28.5,105,2024-11-02
Michael Porter Jr.,rebounds,over,fanduel,7.5,430,7.5,473,2024-11-01
Scoot Henderson,assists,under,fanduel,5.5,-128,5.5,-112,2024-11-02
Scoot Henderson,assists,over,fanduel,5.5,100,5.5,112,2024-11-02
Jayson Tatum,points,over,espnbet,24.5,100,25.5,106,2024-11-02
Jayson Tatum,rebounds,over,fanduel,9.5,550,8.5,130,2024-11-02
Miles Bridges,rebounds,over,fanduel,9.5,145,9.5,131,2024-11-02
Jayson Tatum,points,under,espnbet,24.5,-140,25.5,-106,2024-11-02
Ja Morant,assists,over,espnbet,13.5,150,7.5,100,2024-11-02
Tyrese Maxey,points,over,espnbet,23.5,115,26.5,100,2024-11-02
Tyrese Maxey,points,under,espnbet,23.5,-165,26.5,100,2024-11-02
Ja Morant,assists,under,espnbet,13.5,-225,7.5,100,2024-11-02
Keegan Murray,points,over,fanduel,17.5,-120,17.5,-104,2024-11-02
RJ Barrett,points,under,fanduel,30.5,-166,24.5,100,2024-11-02
Malik Monk,points,over,fanduel,23.5,-138,17.5,100,2024-11-02
